frame_60,time_s,k0_x,k0_y,k0_vx,k0_vy,k0_speed,k1_x,k1_y,k1_vx,k1_vy
0,0.0,52.7718011721034,39.170652364966266,,,,29.700658514715702,38.40548268530601,,
1,0.016666666666666666,52.75297598560554,39.168592367741965,-1.1295111898718346,-0.12359983345803016,1.1362536894886373,29.70090036134255,38.40525634890547,0.014510797610967074,-0.013580184032662146
2,0.03333333333333333,52.72575242531485,39.1666087937634,-1.633413617441164,-0.1190144387138048,1.6377437169058506,29.70122416477739,38.404973322159584,0.019428206090310596,-0.016981604752999147
3,0.05,52.69113778129181,39.16358709806498,-2.076878641382649,-0.18130174190531534,2.0847770174887623,29.701631362107012,38.40460579085004,0.02443183977732133,-0.02205187857256874
4,0.06666666666666667,52.65319764393806,39.1609883008331,-2.2764082412250275,-0.15592783391298326,2.2817423101888648,29.70203428894764,38.40424603600399,0.024175610437708883,-0.021585290763113107
5,0.08333333333333333,52.6086018898841,39.15972609335653,-2.675745243237486,-0.07573244859386818,2.6768167681927832,29.7024099305192,38.40390400205608,0.022538494293513622,-0.020522036874552896
6,0.1,52.55813777454017,39.15907999760808,-3.0278469206356817,-0.03876574490703888,3.0280950707963545,29.702756790255936,38.403565093061815,0.020811584204238898,-0.020334539655948447
7,0.11666666666666667,52.50548320403568,39.15679209507803,-3.159274230269631,-0.13727415180298408,3.1622551849588287,29.703099452972864,38.40322891379398,0.020559763015697285,-0.020170756070001516
8,0.13333333333333333,52.45093725830349,39.15393430108493,-3.272756743931211,-0.17146763958606925,3.2772454678239225,29.703444907055882,38.40291778026593,0.020727244981060267,-0.018668011683047325
9,0.15,52.396923642238114,39.15220216261961,-3.240816963922555,-0.10392830791928986,3.2424829508935233,29.703795202821695,38.40260699238989,0.02101774594876815,-0.018647272562333228
10,0.16666666666666666,52.34795252063785,39.14986708419379,-2.9382672960160505,-0.14010470554936205,2.9416056893055105,29.704172239912157,38.40227070802458,0.02262222542775305,-0.020177061918644768
11,0.18333333333333332,52.30323429647828,39.14653959841054,-2.6830934495740166,-0.19964914699471592,2.6905111486560904,29.70457768117844,38.40192836325722,0.02432647597686355,-0.020540686041670142
12,0.2,52.25879746174803,39.144152293407544,-2.666210083814917,-0.14323830017985983,2.6700549473137745,29.704987679545226,38.4015860627757,0.02459990200726736,-0.020538028891223803
13,0.21666666666666667,52.21167360129993,39.14221399280615,-2.827431626886181,-0.11629803608371958,2.8298224039527935,29.705398248697257,38.40124936039728,0.02463414912185158,-0.020202142705159076
14,0.23333333333333334,52.16108096546553,39.139332886716154,-3.035558150063906,-0.17286636539964206,3.04047628879192,29.705806571131173,38.40093781655652,0.024499346034971836,-0.01869263044554259
15,0.25,52.110244854626806,39.13683740420188,-3.050166650323405,-0.14972895085662685,3.0538394446122616,29.706186399576403,38.400627102980295,0.022789706713766122,-0.018642814573581745
16,0.26666666666666666,52.06181765977939,39.13543140618864,-2.9056316908447855,-0.08435988079440904,2.906856052908223,29.706535239235286,38.40029121210959,0.02093037953301291,-0.020153452242084313
17,0.2833333333333333,52.01738215612443,39.13538435075316,-2.6661302192979974,-0.0028233261288335143,2.6661317141927587,29.706878853308933,38.39995216578636,0.02061684441876821,-0.020342779394013633
18,0.3,51.9781213878158,39.13701450344185,-2.3556460985177807,0.09780916132143602,2.3576757990657757,29.707222363810235,38.399610529089315,0.02061063007815278,-0.02049820182264739
19,0.31666666666666665,51.94040429728372,39.13963303653766,-2.2630254319246035,0.15711198574877017,2.2684726759658047,29.707568224093595,38.39924398796904,0.02075161700162198,-0.021992467216733758
20,0.3333333333333333,51.89972604288834,39.14187095065484,-2.4406952637228585,0.13427484703086634,2.444386038436719,29.707942485969152,38.39887637678776,0.022455712533400174,-0.022056670876509088
21,0.35,51.855852436548844,39.14339977298115,-2.632416380369733,0.09172933957842133,2.634014098553457,29.708347036054704,38.398533824104824,0.024273005133110814,-0.02055316097624882
22,0.36666666666666664,51.807716848317625,39.14430873319021,-2.8881352938731197,0.05453761254358369,2.888650173852404,29.708756095570337,38.3981944382783,0.024543570937964887,-0.020363149591275942
23,0.38333333333333336,51.75382380145691,39.14540120384886,-3.23358281164289,0.06554823951930189,3.2342471104503465,29.70916509366615,38.39785744395171,0.02453988574885102,-0.020219659595710482
24,0.4,51.69698673519748,39.14703651078992,-3.410223975565998,0.09811841646325092,3.4116352072245966,29.70957205398787,38.39754532002553,0.024417619303136462,-0.018727435570724538
25,0.4166666666666667,51.640760170646466,39.14814963881951,-3.3735938730606563,0.06678768177565075,3.374254912538376,29.70995081079504,38.397234652374756,0.02272540843016202,-0.018640059046362012
26,0.43333333333333335,51.58418075356752,39.14870285428397,-3.3947650247365857,0.03319292786741812,3.3949272957804566,29.710299123520475,38.39689889563942,0.020898763526133735,-0.020145404120341937
27,0.45,51.524664716806086,39.149637120777896,-3.5709622056862145,0.056055989635694914,3.57140215439446,29.710642414716013,38.39655707764387,0.02059747173227322,-0.020509079732846658
28,0.4666666666666667,51.46372265359712,39.15073389706468,-3.6565237925381666,0.06580657720718364,3.657115906148098,29.710986053980935,38.39621541783853,0.020618355895365426,-0.02049958832017751
29,0.48333333333333334,51.40407833093405,39.15200329329743,-3.5786593597840977,0.07616377396502116,3.57946975596036,29.711334060417723,38.395879061496046,0.020880386207267065,-0.02018138054921792
30,0.5,51.34323394622942,39.1542392489895,-3.6506630822778163,0.13415734152388836,3.6531273085660354,29.711712323333728,38.39556739302865,0.0226957749602974,-0.0187001080438165
31,0.5166666666666667,51.2766342265875,39.15672554470814,-3.9959831785152744,0.14917774311840049,3.9987667551407564,29.712124023431887,38.39525675840017,0.024702005889523093,-0.018638077708601486
32,0.5333333333333333,51.209042531483504,39.15813894332091,-4.055501706239539,0.08480391676613408,4.056388269583016,29.71253539200465,38.39492054109506,0.024682114365788266,-0.02017303830669448
33,0.55,51.14889252321471,39.15668640419949,-3.6090004961275213,-0.08715234728498444,3.6100526468025333,29.712913627687808,38.39458110740368,0.02269414098947209,-0.020366021482800534
34,0.5666666666666667,51.09418805700741,39.152578758716636,-3.282267972438291,-0.24645872897124832,3.29150800515209,29.713262230676325,38.394239657596394,0.020916179311001315,-0.020486988437227183
35,0.5833333333333334,51.04046769607292,39.14804662290629,-3.2232216560690574,-0.2719281486206171,3.234671971338793,29.71360389694071,38.393873576999574,0.020499975863188524,-0.021964835809171745
36,0.6,50.99062366818512,39.14385870052044,-2.990641673268044,-0.2512753431511783,3.0011792542204523,29.713945748707786,38.39350590061667,0.020511106024514447,-0.02206058297446134
37,0.6166666666666667,50.944090420706075,39.13997089844001,-2.7919948487428314,-0.2332681248256563,2.80172255112211,29.714312773891915,38.393176176681415,0.02202151104775396,-0.019783436115119457
38,0.6333333333333333,50.89330058318225,39.13747557145713,-3.0473902514293627,-0.1497196189728811,3.0510659299353233,29.714691765304366,38.39283917194228,0.02273948474702081,-0.02022028434822687
39,0.65,50.83847144483363,39.13598114177258,-3.289748300917381,-0.08966578107290957,3.2909700447868273,29.71154239443988,38.39126095169347,-0.18896225186907145,-0.09469321492858285
40,0.6666666666666666,50.78438789262589,39.13318692457678,-3.245013132464578,-0.1676530317479319,3.2493411284323237,29.700943489128754,38.388368088162665,-0.6359343186676369,-0.17357181184820547
41,0.6833333333333333,50.73225193996242,39.12803558628749,-3.1281571598081825,-0.3090802973576956,3.143389547395282,29.67992092576243,38.3866130452103,-1.261353801979368,-0.10530257714208346
