frame_60,time_s,k0_x,k0_y,k0_vx,k0_vy,k0_speed,k1_x,k1_y,k1_vx,k1_vy
0,0.0,39.90154958701536,35.44639078876028,,,,24.202092744443426,36.4501748604135,,
1,0.016666666666666666,39.83943973020531,35.43275948549427,-3.7265914086032126,-0.8178781959605885,3.815286132140422,24.202092744443426,36.4501748604135,0.0,0.0
2,0.03333333333333333,39.75444680378516,35.41248992284302,-5.099575585208953,-1.2161737590750477,5.242589986020456,24.202092744443426,36.4501748604135,0.0,0.0
3,0.05,39.6453898420932,35.38651375322566,-6.543417701517313,-1.5585701770419291,6.72647427805196,24.202092744443426,36.4501748604135,0.0,0.0
4,0.06666666666666667,39.53016087087844,35.360633973338054,-6.913738272885723,-1.552786793256189,7.085966675851341,24.202092744443426,36.4501748604135,0.0,0.0
5,0.08333333333333333,39.408803505038016,35.336147608163856,-7.28144195042546,-1.46918191045188,7.428182305477886,24.202092744443426,36.4501748604135,0.0,0.0
6,0.1,39.28317163978774,35.313728465587005,-7.537911915016622,-1.3451485546110575,7.656992926242114,24.202092744443426,36.4501748604135,0.0,0.0
7,0.11666666666666667,39.1552925583591,35.294822155180164,-7.672744885718288,-1.1343786244104592,7.756147816076967,24.202092744443426,36.4501748604135,0.0,0.0
8,0.13333333333333333,39.025101640657184,35.277846993119184,-7.811455062115016,-1.0185097236588092,7.877575276989097,24.202092744443426,36.4501748604135,0.0,0.0
9,0.15,38.89111882339482,35.25871805649587,-8.038969035741843,-1.1477361973986433,8.120487764687244,24.202092744443426,36.4501748604135,0.0,0.0
10,0.16666666666666666,38.75300196899913,35.23573029900555,-8.28701126374142,-1.3792654494191936,8.401007610122651,24.202092744443426,36.4501748604135,0.0,0.0
11,0.18333333333333332,38.6115611320637,35.21017483794284,-8.486450216125832,-1.5333276637629467,8.623858242993267,24.202092744443426,36.4501748604135,0.0,0.0
12,0.2,38.46695012137056,35.182259382315216,-8.676660641588398,-1.674927337657266,8.8368445429192,24.202092744443426,36.4501748604135,0.0,0.0
13,0.21666666666666667,38.32194233142367,35.15489838674145,-8.70046739681328,-1.6416597344259287,8.853992297638747,24.202092744443426,36.4501748604135,0.0,0.0
14,0.23333333333333334,38.1821782647176,35.132686538952804,-8.38584400236428,-1.3327108673188093,8.491083434277312,24.202092744443426,36.4501748604135,0.0,0.0
15,0.25,38.050124324514,35.116961088614985,-7.923236412215857,-0.9435270202691015,7.979217911665347,24.202092744443426,36.4501748604135,0.0,0.0
16,0.26666666666666666,37.92294275506021,35.10515886553199,-7.630894167227353,-0.7081333849797034,7.6636804919273125,24.202092744443426,36.4501748604135,0.0,0.0
17,0.2833333333333333,37.79842395994163,35.0926941574747,-7.4711277071149595,-0.7478824834372233,7.508467048942352,24.202092744443426,36.4501748604135,0.0,0.0
18,0.3,37.67541070050114,35.077722493505505,-7.380795566429441,-0.898299838151928,7.435259631825124,24.202092744443426,36.4501748604135,0.0,0.0
19,0.31666666666666665,37.552451193899834,35.059965760061715,-7.3775703960782835,-1.065404006627375,7.454101598880199,24.202092744443426,36.4501748604135,0.0,0.0
20,0.3333333333333333,37.42911413566267,35.04012684134679,-7.400223494229721,-1.1903351228954762,7.495345587052549,24.202092744443426,36.4501748604135,0.0,0.0
21,0.35,37.30757972371915,35.02214294689699,-7.292064716611293,-1.0790336669879252,7.371466711973998,24.202092744443426,36.4501748604135,0.0,0.0
22,0.36666666666666664,37.19007932710646,35.01255891617923,-7.050023796761451,-0.5750418430656623,7.073436834819344,24.202092744443426,36.4501748604135,0.0,0.0
23,0.38333333333333336,37.07624652748109,35.010230735727596,-6.829967977522244,-0.13969082709806457,6.83139635075836,24.202092744443426,36.4501748604135,0.0,0.0
