frame_60,time_s,k0_x,k0_y,k0_vx,k0_vy,k0_speed,k1_x,k1_y,k1_vx,k1_vy
0,0.0,-7.457649516332855,26.57903593362538,,,,-15.310725334483818,26.260161093446392,,
1,0.016666666666666666,-7.520747433989145,26.56689415665909,-3.785875059377428,-0.7285066179775157,3.8553303175802047,-15.403630373069584,26.276198891688416,-5.5743023151459425,0.9622678945214602
2,0.03333333333333333,-7.604871318306406,26.5507064046879,-5.047433059035669,-0.9712651182712762,5.14003272513091,-15.527490806852883,26.297580387002608,-7.431626026997975,1.2828897188514787
3,0.05,-7.710017834328698,26.530473319449182,-6.308790961337518,-1.2139851143231084,6.424531364360521,-15.682300230845891,26.32430446237145,-9.28856543958048,1.6034445221306015
4,0.06666666666666667,-7.815147671866461,26.51024344361018,-6.30779025226575,-1.2137925503402158,6.423512296387408,-15.837077217663118,26.351022949601738,-9.286619209033624,1.6031092338172215
5,0.08333333333333333,-7.920787676789527,26.48983987416415,-6.338400295383995,-1.2242141667616835,6.455541699239802,-15.992535339568304,26.37759792015345,-9.32748731431115,1.5944982331026125
6,0.1,-8.025884168467353,26.46961641498689,-6.305789500669565,-1.2134075506355657,6.421474839216761,-16.147246541145073,26.40430523271346,-9.282672094606106,1.6024387536008078
7,0.11666666666666667,-8.127564724223777,26.450476208317884,-6.100833345385439,-1.1484124001404439,6.207980231038371,-16.297290220281564,26.432067410022807,-9.002620748189472,1.665730638560703
8,0.13333333333333333,-8.224969010668302,26.43266736071638,-5.844257186671449,-1.0685308560902484,5.941136276368169,-16.44148188259976,26.46122361477486,-8.651499739091761,1.7493722851231297
9,0.15,-8.318529359752025,26.416065372677835,-5.613620945023428,-0.9961192823126908,5.7013150885564,-16.580417145393206,26.491604279214872,-8.336115767606742,1.8228398664007983
10,0.16666666666666666,-8.407720186412229,26.40084693622693,-5.3514495996122236,-0.9131061870542823,5.428791368806379,-16.713384444763633,26.52334734153095,-7.97803796222567,1.9045837389646891
11,0.18333333333333332,-8.493596288172778,26.386658200323037,-5.15256610563295,-0.8513241542335948,5.222421879597535,-16.841813510457456,26.55617695183101,-7.7057439416293505,1.9697766180035359
12,0.2,-8.579031080320625,26.372595745033554,-5.126087528870826,-0.843747317369008,5.195063319076334,-16.9696270866748,26.589170597574313,-7.668814573040734,1.9796187445982127
13,0.21666666666666667,-8.664885561383938,26.358410954882494,-5.151268863798784,-0.8510874090635667,5.221103397272396,-17.09801221098902,26.621989127556876,-7.70310745885304,1.9691117989538043
14,0.23333333333333334,-8.75072853048927,26.3442279866319,-5.150578146319944,-0.8509780950356571,5.220404099260814,-17.226375674498527,26.65480212051654,-7.7018078105705,1.9687795775797667
15,0.25,-8.83621703971409,26.330005945562817,-5.129310553489113,-0.8533224641449522,5.199806340812049,-17.35426659058015,26.68731776231884,-7.673454964897317,1.9509385081381225
16,0.26666666666666666,-8.922037820535529,26.31582632706332,-5.149246849286371,-0.8507771099698402,5.219057846559497,-17.48258735229825,26.720119687468113,-7.699245703086035,1.9681155089563163
17,0.2833333333333333,-9.010429366605395,26.301920882921706,-5.303492764191979,-0.8343266484968126,5.3687183252829165,-17.614247630004336,26.755337270608365,-7.899616662365148,2.113054988415115
18,0.3,-9.102197492960864,26.288362629231568,-5.506087581328103,-0.8134952214083313,5.565857968769033,-17.750283967418305,26.793805922591382,-8.162180244838169,2.3081191189810113
19,0.31666666666666665,-9.196938869808962,26.275115259278742,-5.684482610885908,-0.7948421971695296,5.739783678142023,-17.890175787971536,26.83510665948011,-8.393509233193868,2.4780442133237557
20,0.3333333333333333,-9.294995520223537,26.262219612964625,-5.883399024874514,-0.7737387788470329,5.934058963625663,-18.034372908460895,26.87953062060552,-8.651827229361544,2.6654376675246283
21,0.35,-9.395679458140279,26.249593974455053,-6.041036275004501,-0.7575383105743327,6.088348180574767,-18.181972355925716,26.926493759776594,-8.85596684788922,2.8177883502643652
22,0.36666666666666664,-9.496751398133826,26.237006603396242,-6.064316399612828,-0.7552422635286149,6.111163904792026,-18.330063189940606,26.973866027253116,-8.885450040893446,2.8423360485913207
23,0.38333333333333336,-9.59740519630623,26.22438472690896,-6.039227890344243,-0.7573125892370314,6.08652576346545,-18.477606873398763,27.020811073695434,-8.85262100748939,2.8167027865390537
24,0.4,-9.698043522934285,26.211764729323157,-6.038299597683263,-0.7571998551480874,6.085590657612303,-18.62512257992784,27.06774720801603,-8.850942391744638,2.816168059235764
25,0.4166666666666667,-9.79871293298054,26.198636552657447,-6.040164602775278,-0.7876905999425787,6.091308965227205,-18.775040014946807,27.11606330385406,-8.995046101138016,2.8989657502817323
26,0.43333333333333335,-9.89932174907601,26.186020316848797,-6.036528965728287,-0.7569741485190207,6.083805701664273,-18.92249994544786,27.162981882985136,-8.847595830063213,2.8151147478646266
27,0.45,-9.999595717655046,26.175607680583106,-6.016438114742115,-0.62475817594148,6.048789165355938,-19.056541429199278,27.203270897053528,-8.042489025085047,2.417340844103535
28,0.4666666666666667,-10.09944438732605,26.167506072584285,-5.990920180260275,-0.48609647992925886,6.010608487836271,-19.174719260911516,27.23622090721737,-7.090669902734277,1.977000609830455
29,0.48333333333333334,-10.198913095992229,26.161661270206274,-5.968122519970684,-0.35068814268065296,5.978416896369644,-19.278262352521114,27.262189072599426,-6.2125854965758975,1.558089922923429
30,0.5,-10.297955637612729,26.158582993256875,-5.942552497230018,-0.18469661696393302,5.945422022249779,-19.364744970012968,27.279788060096784,-5.1889570495112025,1.0559392498414866
31,0.5166666666666667,-10.396664850957903,26.157250786685104,-5.922552800710434,-0.07993239430625465,5.923092170890349,-19.439029996726823,27.291796593122807,-4.457101602831344,0.720511981561387
32,0.5333333333333333,-10.495315338313377,26.155972653775418,-5.9190292413284595,-0.07668797458116217,5.919526011865032,-19.51208247421872,27.303448325382448,-4.383148649513728,0.6991039355784068
33,0.55,-10.593997290637562,26.154640825604538,-5.920917139451092,-0.07990969025279071,5.921456352185837,-19.586352186164273,27.31545472645681,-4.456182716733252,0.7203840644617543
34,0.5666666666666667,-10.692665312438352,26.15330918544431,-5.920081308047429,-0.07989840961364791,5.920620444662143,-19.660614387137997,27.32746017645116,-4.455732058423436,0.7203269996610828
35,0.5833333333333334,-10.79150451894947,26.152008934303385,-5.930352390667046,-0.07801506845552808,5.930865521017693,-19.734901080636003,27.340064421063154,-4.457201609880386,0.7562546767195499
36,0.6,-10.890144079615682,26.150677667782915,-5.918373639972749,-0.07987599122820654,5.918912629554433,-19.809148587809442,27.352067480840365,-4.4548504304063385,0.7201835866326434
37,0.6166666666666667,-10.987513338661941,26.14896306033013,-5.842155542775522,-0.10287644716719058,5.843061265241406,-19.883166922442204,27.35789743920521,-4.441100077965672,0.349797501890734
38,0.6333333333333333,-11.083269605318547,26.146692672312067,-5.745375999396352,-0.1362232810836872,5.746990704425128,-19.95689289961151,27.35503997599369,-4.423558630158411,-0.1714477926911684
39,0.65,-11.177585155004286,26.143952781422776,-5.658932981144318,-0.16439345335747646,5.661320313547866,-20.03035737302055,27.344753407769296,-4.40786840454237,-0.6171940934636666
40,0.6666666666666666,-11.270275107418007,26.140712311272203,-5.561397144823275,-0.19442820903435631,5.56479474292779,-20.103528215771835,27.3264387500203,-4.390250565077096,-1.0988794649396993
41,0.6833333333333333,-11.361710181277562,26.137033953600973,-5.486104431573331,-0.22070146027381554,5.490541955826905,-20.176469423747932,27.301296614072776,-4.376472478565816,-1.508528156851554
42,0.7,-11.45296140588426,26.133270093383302,-5.475073476401846,-0.2258316130602367,5.479728961313359,-20.249370793014783,27.27489967722482,-4.374082156011099,-1.5838162108773446
43,0.7166666666666667,-11.544372330723114,26.12959300183465,-5.484655490331249,-0.22062549291916866,5.489091132031472,-20.322294814523726,27.24976308388173,-4.375441290536557,-1.508195600585296
44,0.7333333333333333,-11.635771192219165,26.1259163955973,-5.483931689763075,-0.2205963742409267,5.488366745974246,-20.39521037141816,27.224629408223286,-4.374933413665971,-1.5080205395067026
45,0.75,-11.727006531233531,26.122056492690877,-5.474120340861965,-0.23159417438542107,5.479017189957337,-20.467197189415405,27.200060280540864,-4.319209079834749,-1.4741476609453485
46,0.7666666666666667,-11.818381288362328,26.118380561503383,-5.482485427727823,-0.22055587124967246,5.4869200247124645,-20.54009607381815,27.174932733128564,-4.373933064164817,-1.50765284473799
47,0.7833333333333333,-11.910835233162391,26.11559526155901,-5.547236688003778,-0.16711799666225602,5.549753444752616,-20.621295324562993,27.143154059329824,-4.871955044690495,-1.9067204279244265
48,0.8,-12.004691747175086,26.113804259368887,-5.631390840761661,-0.10746013140746413,5.632416042983369,-20.713877634244632,27.101786832845967,-5.554938580898323,-2.4820335890314027
49,0.8166666666666667,-12.099788700659971,26.112955451135516,-5.705817209093134,-0.05092849400227806,5.706044491158888,-20.816297084241505,27.05230276125478,-6.145166999812375,-2.9690442954712637
50,0.8333333333333334,-12.196277263211291,26.113232427411656,-5.789313753079206,0.01661857656841903,5.789337605346504,-20.92947062787074,26.994142393072412,-6.790412617754029,-3.489622090942035
51,0.85,-12.293854133990976,26.1142677936081,-5.854612246781095,0.06212197178662393,5.854941818629612,-21.051553598571154,26.9284310355218,-7.324978242024898,-3.9426814530366983
52,0.8666666666666667,-12.391579382270269,26.115354830562357,-5.8635148967575645,0.06522221725539623,5.863877631919136,-21.175154381228406,26.861263507344912,-7.41604695943515,-4.0300516906133055
53,0.8833333333333333,-12.489129794221032,26.116389977397546,-5.853024717045798,0.06210881011135427,5.853354238609047,-21.297187513896667,26.795579119582612,-7.321987960095626,-3.9410632657379807
54,0.9,-12.586667206876456,26.117425212177995,-5.852244759325416,0.062114086826952075,5.852574380803215,-21.41919560561543,26.729908210085455,-7.3204855031256955,-3.940254569829449
55,0.9166666666666666,-12.684337405557972,26.118512013307082,-5.86021192089099,0.06520806774524601,5.8605747030348425,-21.542155129747567,26.664005087982616,-7.377571447928304,-3.954187326170313
56,0.9333333333333333,-12.781847851357487,26.11954673196264,-5.850626747970864,0.06208311933342259,5.850956131930771,-21.66411289657044,26.598361121630145,-7.317466009372424,-3.9386379811482897
57,0.95,-12.878346744430683,26.11938835093592,-5.789933584391775,-0.009502861603110091,5.789941382781559,-21.780019401446395,26.53434740078851,-6.9543902925573065,-3.8408232504981754
58,0.9666666666666667,-12.973558441933058,26.117379702565263,-5.712701850142494,-0.12051890223951034,5.713972981596823,-21.888462864494883,26.472386052311464,-6.5066077829092706,-3.7176809086226825
59,0.9833333333333333,-13.067620893981147,26.1138497426227,-5.64374712288533,-0.21179759655368002,5.647719876993047,-21.99015223712493,26.41226478135834,-6.101362357802884,-3.6072762571875217
60,1.0,-13.160388563318483,26.108747197449027,-5.566060160240163,-0.30615271042044867,5.574473534739449,-22.08411336401067,26.354228368358676,-5.637667613144259,-3.4821847799797467
61,1.0166666666666666,-13.252154316051932,26.102175691377326,-5.505945164006967,-0.39429036430206565,5.5200450215947665,-22.1723022878665,26.297784471663277,-5.291335431349893,-3.3866338017239173
62,1.0333333333333334,-13.343770068376427,26.09527638021632,-5.496945139469709,-0.41395866966041694,5.51251010398409,-22.259770835729388,26.241560961696962,-5.248112871773216,-3.373410597978932
63,1.05,-13.43551123882646,26.088706634524932,-5.50447022700201,-0.39418474148320115,5.518566307508657,-22.34793258430044,26.185134507632892,-5.289704914263211,-3.385587243844199
64,1.0666666666666667,-13.527240121838748,26.082137768758464,-5.503732980737226,-0.39413194598807877,5.517827173272376,-22.436080899661523,26.128716430551403,-5.288898921664895,-3.3850846248893163
65,1.0833333333333333,-13.619409948100452,26.075661039278227,-5.530189575702273,-0.3886037688142352,5.543826262820898,-22.524286536972365,26.072135629852866,-5.292338238650558,-3.394848041912226
66,1.1,-13.711114263641885,26.069093932831315,-5.502258932485979,-0.3940263868147298,5.5163493502159575,-22.612408242011824,26.01573469240413,-5.287302302367536,-3.384056246924132
67,1.1166666666666667,-13.799878807020157,26.061678330579845,-5.325872602696293,-0.4449361350881986,5.344425801193072,-22.700029563079354,25.960482156637852,-5.257279264051817,-3.3151521459767253
68,1.1333333333333333,-13.884961035273928,26.053091390282773,-5.104933695226279,-0.5152164178242913,5.130866982280122,-22.787014334864757,25.906681219447883,-5.219086307124172,-3.228056231398142
69,1.15,-13.966733365147777,26.043494661716693,-4.906339792430892,-0.5758037139648309,4.9400121534067605,-22.8734310768204,25.854179994547152,-5.185004517338498,-3.1500734940438235
70,1.1666666666666667,-14.044743331655662,26.032796974102396,-4.680597990473103,-0.6418612568577942,4.724402969844541,-22.959209246101928,25.803149247417984,-5.146690156891722,-3.061844827750093
71,1.1833333333333333,-14.119898155916355,26.021180893523866,-4.509289455641579,-0.6969648347118351,4.562833700189524,-23.044490038299262,25.75324615282257,-5.116847531840065,-2.9941856757248786
