frame_60,time_s,k0_x,k0_y,k0_vx,k0_vy,k0_speed,k1_x,k1_y,k1_vx,k1_vy
0,0.0,27.821515671042157,37.93197711779108,,,,18.316960177643885,32.25332421365489,,
1,0.016666666666666666,27.780053540605483,37.90926633890366,-2.487727826200441,-1.362646733244901,2.8364759573941343,18.29680403824992,32.20965141332961,-1.2093683636378927,-2.6203680195169454
2,0.03333333333333333,27.724768821875294,37.878984154020685,-3.317083123811315,-1.8169310929786775,3.7820998197967386,18.26992935196944,32.151421500970216,-1.6124811768287373,-3.493794741563647
3,0.05,27.655660338728662,37.841130033873746,-4.146508988797919,-2.271247208816334,4.727800828898985,18.236336188432084,32.07863459880585,-2.0155898122414584,-4.36721412986202
4,0.06666666666666667,27.586546378644712,37.803273173329835,-4.146837605036993,-2.271411632634681,4.728168030793437,18.202743400357573,32.00584855435977,-2.015567284470663,-4.367162666764557
5,0.08333333333333333,27.517426790043956,37.76541361278914,-4.147175316045377,-2.2715736324417435,4.728542044818958,18.16915097632934,31.933063264590242,-2.0155454416939023,-4.3671173861718415
6,0.1,27.44834433535484,37.727613855569274,-4.144947281346987,-2.2679854331919103,4.724864642539136,18.135590744150374,31.86020151698253,-2.013613930738032,-4.371704856462628
7,0.11666666666666667,27.379410142033596,37.69003731521149,-4.136051599274637,-2.254592421466981,4.710637941807737,18.10214591578156,31.78706135739179,-2.006689702128881,-4.3884095754445696
8,0.13333333333333333,27.310281075734853,37.65217769395991,-4.147743977924563,-2.271577275094643,4.729042548247571,18.06855865255575,31.714268609930865,-2.0152357935484844,-4.367564847655387
9,0.15,27.24023303407919,37.6128886216756,-4.202882499339822,-2.35734433705872,4.818847748862767,18.034272971057263,31.6430127390354,-2.0571408899093058,-4.275352253728002
10,0.16666666666666666,27.168883248590763,37.57152450461537,-4.280987129305558,-2.4818470236139945,4.948375031250308,17.99898872495175,31.573856224664326,-2.1170547663307104,-4.149390862264397
11,0.18333333333333332,27.096303912429065,37.52821606158922,-4.354760169701919,-2.5985065815689268,5.071111573420498,17.96276350040185,31.506707453818496,-2.173513472994131,-4.0289262507497625
12,0.2,27.022433319040967,37.482882612580546,-4.432235603285832,-2.720006940520392,5.2003028949777175,17.92555209317982,31.44169585137887,-2.2326844333216656,-3.900696146377527
13,0.21666666666666667,26.947614565958283,37.436030316004434,-4.4891251849610825,-2.811137794566747,5.296672599499941,17.887612392973047,31.37819542390573,-2.2763820124064438,-3.8100256483884465
14,0.23333333333333334,26.872571657973133,37.3888053970984,-4.5025744791090005,-2.8334951343619252,5.319950339653218,17.849500861959456,31.315016618962208,-2.2866918608154663,-3.7907282966113343
15,0.25,26.79768721813972,37.34185332256975,-4.493066390004685,-2.817124471719268,5.303191102925606,17.811517715978635,31.251596787840164,-2.278988758849252,-3.8051898673226248
16,0.26666666666666666,26.722846240772682,37.29498081271093,-4.4904586420223325,-2.8123505915289115,5.298446438852248,17.773573009612736,31.18810450184357,-2.2766823819539184,-3.809537159795724
17,0.2833333333333333,26.647999183741675,37.248105091690995,-4.490823421860455,-2.8125432611962253,5.2988578582965165,17.735628185448075,31.124612017338947,-2.276689449879683,-3.809549070277285
18,0.3,26.57314618794667,37.201226140328416,-4.491179747700329,-2.8127370817547614,5.2992627239298,17.697683240450445,31.061119334516775,-2.276696699857794,-3.8095609693303345
19,0.31666666666666665,26.4981008994355,37.15443356948265,-4.502717310670192,-2.8075542507460227,5.306300410897508,17.65989914452005,30.997766690037647,-2.2670457558236734,-3.801158668747675
20,0.3333333333333333,26.422975448430414,37.107673596116506,-4.5075270603051365,-2.805598401968581,5.309348603408117,17.622179463700782,30.93447006812275,-2.2631808491561145,-3.797797314893856
21,0.35,26.34860700341978,37.060532352474794,-4.46210670063806,-2.8284746185026677,5.2830545024060545,17.58376859484742,30.870581171646354,-2.304652131201692,-3.8333337885837437
22,0.36666666666666664,26.275799103254364,37.01255929000345,-4.36847400992491,-2.878383748280555,5.231506301033674,17.543787261484187,30.80538846771705,-2.3988800017939838,-3.911562235758126
23,0.38333333333333336,26.20468348798794,36.96367822860515,-4.266936915985511,-2.93286368389829,5.177686745384409,17.502084142680502,30.738771121825106,-2.5021871282211094,-3.997040753516714
24,0.4,26.135269537134885,36.913902844277935,-4.164837051183241,-2.986523059632731,5.124957331395723,17.45870277314068,30.670752020065706,-2.6028821723893714,-4.081146105564031
25,0.4166666666666667,26.06744540867287,36.863287092965535,-4.069447707720855,-3.036945078743969,5.077739660240738,17.413739776138435,30.601415199399014,-2.697779820134656,-4.160209240001507
26,0.43333333333333335,26.000373809230332,36.81224486546685,-4.024295966552316,-3.062533649921022,5.057081211856086,17.367951086513706,30.531408865401893,-2.747321377483729,-4.200380039827252
27,0.45,25.933251050921257,36.761226721212694,-4.027365498544526,-3.0610886552494776,5.058649682886121,17.322216404026943,30.461444446736877,-2.7440809492058094,-4.197865119900968
28,0.4666666666666667,25.86594583494749,36.71030895758849,-4.038312958426076,-3.055065817452345,5.063733671823364,17.27668665452325,30.39164270844197,-2.7317849702215824,-4.188104297694366
29,0.48333333333333334,25.798636408142954,36.659388383958856,-4.03856560827208,-3.055234417777939,5.064036879791945,17.231156232756085,30.32184049440441,-2.731825306029876,-4.188132842253722
30,0.5,25.73132320563263,36.608464914749014,-4.038792150619415,-3.055408152590502,5.064322364820539,17.185624556246687,30.252037713931372,-2.731900590563896,-4.188166828382194
